4233 1888.554921 0.004876 175.000000
4234 1888.554921 0.004876 175.000000
4235 1888.568430 0.008173 1880.000000
4236 1888.573685 0.009861 208.000000
4237 1888.566204 0.006561 0.000000
4238 1888.577551 0.005016 740.000000
4239 1888.576855 0.005016 1737.000000
4240 1888.577046 0.005016 32.000000
4241 1888.575451 0.005016 0.000000
4242 1888.575451 0.005016 0.000000
4243 1888.575451 0.005016 0.000000
4244 1888.575451 0.005016 -1.000000
4245 1877.964279 0.005016 0.000000
4246 1877.964279 0.005016 0.000000
4247 1878.998703 0.005016 0.000000
4248 1879.124334 1.132765 0.000000
4249 1889.423268 0.055621 0.000000
4250 1889.416419 0.055621 0.000000
4251 1889.409927 0.055621 0.000000
4252 1889.374405 0.055621 2572.000000
4253 1889.361886 0.055621 719.000000
4254 1889.344883 0.055621 2938.000000
4255 1889.328250 0.055621 1175.000000
4256 1889.312854 0.055621 892.000000
4257 1889.406038 0.066438 1923.000000
4258 1889.381662 0.071314 156.000000
4259 1889.347311 0.009393 1122.000000
4260 1889.342834 0.009393 1613.000000
4261 1889.343011 0.009393 2670.000000
4262 1889.343011 0.009393 2670.000000
4263 1889.350472 0.009393 1893.000000
4264 1889.347240 0.009393 1893.000000
4265 1889.347240 0.009393 1893.000000
4266 1889.344531 0.009393 2748.000000
4267 1889.342693 0.009393 328.000000
4268 1889.342252 0.009393 46.000000
4269 1889.339734 0.009393 104.000000
4270 1889.333047 0.009393 2310.000000
4271 1889.328154 0.009393 2323.000000
4272 1889.325239 0.009393 1681.000000
4273 1889.320188 0.009393 777.000000
4274 1889.317237 0.009393 0.000000
4275 1889.306528 0.009393 0.000000
4276 1889.300804 0.009393 0.000000
4277 1888.718830 0.014907 790.000000
4278 1888.715952 0.014966 339.000000
4279 1888.716437 0.015000 285.000000
4280 1888.714705 0.015120 743.000000
4281 1888.711571 0.015331 250.000000
4282 1888.703948 0.016079 3034.000000
4283 1888.708307 0.017300 3190.000000
4284 1888.708612 0.018565 2449.000000
4285 1888.705736 0.020443 3679.000000
4286 1888.704296 0.021556 797.000000
4287 1888.703742 0.022649 2326.000000
4288 1888.698863 0.013191 0.000000
4289 1888.694778 0.013224 1540.000000
4290 1888.694817 0.013648 1322.000000
4291 1888.690597 0.013855 579.000000
4292 1888.691700 0.014084 3027.000000
4293 1888.681660 0.014529 2386.000000
4294 1888.674716 0.015271 2757.000000
4295 1888.671157 0.015745 3918.000000
4296 1888.668133 0.016290 3892.000000
4297 1888.666546 0.016844 3861.000000
4298 1888.665864 0.017429 3976.000000
4299 1888.663093 0.018031 3995.000000
4300 1888.660426 0.018712 3663.000000
4301 1888.671393 0.008137 2246.000000
4302 1888.659294 0.008428 3415.000000
4303 1888.649567 0.008820 3488.000000
4304 1888.644654 0.009145 1059.000000
4305 1888.634859 0.009755 3657.000000
4306 1888.634859 0.009755 3657.000000
4307 1888.634859 0.009755 3657.000000
4308 1888.622794 0.010624 1793.000000
4309 1888.606595 0.005345 3874.000000
4310 1888.607671 0.005376 981.000000
4311 1888.607968 0.005433 3863.000000
4312 1888.606906 0.005563 3721.000000
4313 1888.606326 0.005749 3867.000000
4314 1888.605166 0.005971 3907.000000
4315 1888.604070 0.006154 1555.000000
4316 1888.605298 0.006360 4039.000000
4317 1888.603658 0.006667 4100.000000
4318 1888.598040 0.007008 3832.000000
4319 1888.592777 0.007378 3911.000000
4320 1888.587162 0.007756 3988.000000
4321 1888.579616 0.008101 2191.000000
4322 1888.579151 0.008277 0.000000
4323 1888.579151 0.008277 0.000000
4324 1888.582286 0.008508 0.000000
4325 1888.583177 0.008600 0.000000
4326 1888.588723 0.009604 0.000000
4327 1888.587304 0.009645 0.000000
4328 1888.574173 0.010341 0.000000
4329 1888.574342 0.010364 0.000000
4330 1888.569373 0.008914 642.000000
4331 1888.567006 0.008928 1833.000000
4332 1888.566127 0.008960 4644.000000
4333 1888.569369 0.009004 2963.000000
4334 1888.570812 0.009041 1442.000000
4335 1888.572845 0.009104 4616.000000
4336 1888.573645 0.009199 4621.000000
4337 1888.575153 0.009291 0.000000
4338 1888.574017 0.009371 358.000000
4339 1888.558211 0.009714 3552.000000
4340 1888.552122 0.009897 4205.000000
4341 1888.550589 0.010090 4338.000000
4342 1888.550932 0.010331 2865.000000
4343 1888.549782 0.010579 3213.000000
4344 1888.544967 0.010825 3475.000000
4345 1888.539775 0.011034 1521.000000
4346 1888.536953 0.011143 1214.000000
4347 1888.535816 0.011226 606.000000
4348 1888.527365 0.011317 496.000000
4349 1888.530125 0.011397 272.000000
4350 1888.533030 0.011603 3726.000000
4351 1888.531839 0.011823 640.000000
4352 1888.533088 0.012128 1197.000000
4353 1888.529975 0.012397 2380.000000
4354 1888.526915 0.012728 1635.000000
4355 1888.524103 0.012989 1806.000000
4356 1888.506204 0.005509 2557.000000
4357 1888.509438 0.005520 1530.000000
4358 1888.515239 0.005533 1241.000000
4359 1888.520096 0.005543 1470.000000
4360 1888.521887 0.005551 1893.000000
4361 1888.521887 0.005551 1893.000000
4362 1888.555969 0.005621 0.000000
4363 1888.555969 0.005621 0.000000
4364 1888.549457 0.005745 0.000000
4365 1888.551285 0.005788 0.000000
4366 1888.551285 0.005788 0.000000
4367 1888.551285 0.005788 0.000000
4368 1888.551285 0.005788 0.000000
4369 1888.551285 0.005788 0.000000
4370 1888.551285 0.005788 0.000000
4371 1888.739328 0.011216 0.000000
4372 1888.707991 0.010995 0.000000
4373 1888.691738 0.006185 0.000000
4374 1888.687709 0.006484 0.000000
4375 1888.686504 0.006771 301.000000
4376 1888.680990 0.007112 995.000000
4377 1888.675318 0.006453 86.000000
4378 1888.670998 0.005359 70.000000
4379 1888.670998 0.005359 70.000000
4380 1888.657493 0.005369 2925.000000
4381 1888.657493 0.005369 2925.000000
4382 1888.634774 0.005431 3992.000000
4383 1888.628355 0.005471 3293.000000
4384 1888.623118 0.005518 4269.000000
4385 1888.623118 0.005518 4269.000000
4386 1888.623118 0.005518 4269.000000
4387 1888.623118 0.005518 4269.000000
4388 1888.599253 0.005766 2334.000000
4389 1888.599253 0.005766 2334.000000
4390 1888.606058 0.005946 853.000000
4391 1888.605788 0.005978 16.000000
4392 1888.606094 0.006054 4230.000000
4393 1888.611532 0.006143 1149.000000
4394 1888.611532 0.006143 1149.000000
4395 1888.612872 0.006309 38.000000
4396 1888.604888 0.006649 1335.000000
4397 1888.600075 0.007023 2822.000000
4398 1888.600075 0.007023 2822.000000
4399 1888.598863 0.007313 436.000000
4400 1888.597227 0.007502 3219.000000
4401 1888.597227 0.007502 3219.000000
4402 1888.595054 0.008081 902.000000
4403 1888.594125 0.008245 1013.000000
4404 1888.593960 0.008368 3195.000000
4405 1888.591794 0.008567 2737.000000
4406 1888.589346 0.004691 3293.000000
4407 1888.587224 0.004823 2994.000000
4408 1888.583512 0.005061 3340.000000
4409 1888.578731 0.005422 631.000000
4410 1888.579419 0.005680 0.000000
4411 1888.576883 0.005813 0.000000
4412 1888.574385 0.006055 0.000000
4413 1888.570386 0.006572 5550.000000
4414 1888.574117 0.006905 5254.000000
4415 1888.576460 0.007367 3768.000000
4416 1888.580071 0.007964 5666.000000
4417 1888.584699 0.008713 4958.000000
4418 1888.590311 0.009506 5733.000000
4419 1888.594124 0.009978 334.000000
4420 1888.590425 0.009931 6304.000000
4421 1888.591835 0.009982 6081.000000
4422 1888.593665 0.010086 4827.000000
4423 1888.594564 0.010195 2653.000000
4424 1888.592946 0.010343 5988.000000
4425 1888.590836 0.010549 5578.000000
4426 1888.589836 0.010790 5890.000000
4427 1888.589651 0.010993 477.000000
4428 1888.590650 0.011136 990.000000
4429 1888.591368 0.011293 229.000000
4430 1888.592003 0.011516 1688.000000
4431 1888.591235 0.011681 147.000000
4432 1888.591520 0.011871 5740.000000
4433 1888.591005 0.012188 1853.000000
4434 1888.587733 0.013315 4008.000000
4435 1888.585180 0.013813 3303.000000
4436 1888.585180 0.013813 3303.000000
4437 1888.584107 0.014123 156.000000
4438 1888.583593 0.014377 2439.000000
4439 1888.581007 0.004096 3909.000000
4440 1888.578287 0.004448 4024.000000
4441 1888.577136 0.004927 3614.000000
4442 1888.575003 0.005539 3973.000000
4443 1888.574428 0.005964 123.000000
4444 1888.574611 0.006461 4637.000000
4445 1888.575131 0.007269 2954.000000
4446 1888.578828 0.005585 658.000000
4447 1888.583051 0.005603 3457.000000
4448 1888.585351 0.005657 4901.000000
4449 1888.584830 0.005699 372.000000
4450 1888.585777 0.005761 5490.000000
4451 1888.586958 0.005844 4800.000000
4452 1888.588839 0.005954 5766.000000
4453 1888.588839 0.005954 5766.000000
4454 1888.588839 0.005954 5766.000000
4455 1888.588610 0.009769 5788.000000
4456 1888.589288 0.006530 2961.000000
4457 1888.598186 0.006659 6049.000000
4458 1888.598186 0.006659 6049.000000
4459 1888.605335 0.007065 4832.000000
4460 1888.607893 0.007238 1187.000000
4461 1888.606482 0.007375 4289.000000
4462 1888.607589 0.007507 2341.000000
4463 1888.611244 0.007622 0.000000
4464 1888.610731 0.007731 0.000000
4465 1888.611812 0.007824 0.000000
4466 1888.611812 0.007824 0.000000
4467 1888.615997 0.003939 1588.000000
4468 1888.613168 0.004159 1662.000000
4469 1888.605750 0.005628 1614.000000
4470 1888.603500 0.006484 602.000000
4471 1888.573947 0.005132 1599.000000
4472 1888.573947 0.005132 1599.000000
4473 1888.607959 0.006721 4049.000000
4474 1888.607048 0.006721 3702.000000
4475 1888.606983 0.006721 25.000000
4476 1888.605475 0.006721 3335.000000
4477 1888.605509 0.006721 2658.000000
4478 1888.606247 0.006721 2513.000000
4479 1888.605941 0.006721 207.000000
4480 1888.605959 0.006721 3788.000000
4481 1888.607703 0.006721 1327.000000
4482 1888.606068 0.006721 2582.000000
4483 1888.608413 0.006721 2078.000000
4484 1888.601070 0.006721 1970.000000
4485 1888.601070 0.006721 1970.000000
4486 1888.484354 0.006515 3976.000000
4487 1888.484160 0.006657 3951.000000
4488 1888.483465 0.006843 4050.000000
4489 1888.485343 0.007079 3836.000000
4490 1888.487539 0.007327 2470.000000
4491 1888.491827 0.007500 0.000000
4492 1888.492299 0.007647 0.000000
4493 1888.493379 0.007837 15.000000
4494 1888.492723 0.008125 35.000000
4495 1888.494374 0.008441 13.000000
4496 1888.493484 0.008717 0.000000
4497 1888.490097 0.009416 0.000000
4498 1888.488663 0.009439 0.000000
4499 1888.488663 0.009439 0.000000
4500 1888.496651 0.009839 1.000000
4501 1888.499905 0.005153 339.000000
4502 1888.499759 0.005857 193.000000
4503 1888.500276 0.006086 2563.000000
4504 1888.501829 0.006325 2800.000000
4505 1888.501785 0.006528 540.000000
4506 1888.503433 0.006643 184.000000
4507 1888.503880 0.006730 291.000000
4508 1888.499676 0.006998 2031.000000
4509 1888.505090 0.007386 1133.000000
4510 1888.508059 0.007796 1611.000000
4511 1888.506276 0.008014 301.000000
4512 1888.508924 0.008150 646.000000
4513 1888.503101 0.005614 3146.000000
4514 1888.501232 0.005631 1613.000000
4515 1888.502739 0.005655 1991.000000
4516 1888.504806 0.005690 3287.000000
4517 1888.506345 0.005750 2356.000000
4518 1888.505478 0.005812 3353.000000
4519 1888.504480 0.005883 2744.000000
4520 1888.505157 0.005974 2701.000000
4521 1888.504069 0.006097 1813.000000
4522 1888.503626 0.006206 174.000000
4523 1888.504136 0.006317 2705.000000
4524 1888.503820 0.006483 2471.000000
4525 1888.504530 0.006632 2232.000000
4526 1888.502811 0.006884 2324.000000
4527 1888.501940 0.007060 2794.000000
4528 1888.500978 0.007292 2044.000000
4529 1888.498599 0.007535 2882.000000
4530 1888.498745 0.007752 2438.000000
4531 1888.500577 0.007964 2530.000000
4532 1888.499733 0.008168 3527.000000
4533 1888.498883 0.008451 2228.000000
4534 1888.496571 0.007651 702.000000
4535 1888.522030 0.008166 0.000000
4536 1888.520003 0.008206 0.000000
4537 1888.518823 0.008245 0.000000
4538 1888.521318 0.008284 0.000000
4539 1888.521318 0.008284 0.000000
4540 1888.518487 0.008599 0.000000
4541 1888.513404 0.008675 1.000000
4542 1888.513404 0.008675 1.000000
4543 1888.512801 0.008801 0.000000
4544 1888.512941 0.008894 1.000000
4545 1888.510662 0.009014 5.000000
4546 1888.510693 0.009110 3.000000
4547 1888.510391 0.009180 3.000000
4548 1888.508270 0.009326 1.000000
4549 1888.470976 0.055228 35.000000
4550 1888.419754 0.009984 0.000000
4551 1888.417079 0.010160 0.000000
4552 1888.417079 0.010160 0.000000
4553 1888.422500 0.010365 15.000000
4554 1888.417751 0.011573 2539.000000
4555 1888.419279 0.007721 2608.000000
4556 1888.417783 0.007917 2919.000000
4557 1888.417289 0.008167 3018.000000
4558 1888.304818 0.009826 0.000000
4559 1888.359936 0.011438 0.000000
4560 1888.359201 0.011727 0.000000
4561 1888.357993 0.007708 0.000000
4562 1888.357377 0.003871 0.000000
4563 1888.354469 0.003884 2277.000000
4564 1888.349267 0.003925 1850.000000
4565 1888.344741 0.003980 3559.000000
4566 1888.341974 0.004038 3171.000000
4567 1888.340470 0.004106 3246.000000
4568 1888.338273 0.004179 3936.000000
4569 1888.335605 0.004269 3537.000000
4570 1888.332853 0.004362 3949.000000
4571 1888.332416 0.004476 3285.000000
4572 1888.328675 0.004609 4029.000000
4573 1888.328188 0.004698 1559.000000
4574 1888.327170 0.004841 3011.000000
4575 1888.325184 0.005042 3529.000000
4576 1888.325261 0.005227 3338.000000
4577 1888.325550 0.005323 187.000000
4578 1888.318058 0.005775 578.000000
4579 1888.313637 0.006043 749.000000
4580 1888.311260 0.006189 3243.000000
4581 1888.313213 0.006353 663.000000
4582 1888.311739 0.006435 1466.000000
4583 1888.309657 0.006569 2177.000000
4584 1888.304464 0.011355 1119.000000
4585 1888.302616 0.013049 3436.000000
4586 1888.300331 0.015902 3619.000000
4587 1888.298297 0.019063 3425.000000
4588 1888.295483 0.022803 3929.000000
4589 1888.293596 0.026206 2861.000000
4590 1888.291731 0.032867 0.000000
4591 1888.293666 0.035402 0.000000
4592 1888.293666 0.035402 0.000000
4593 1888.290735 0.047002 0.000000
4594 1888.358646 0.054031 0.000000
4595 1888.352307 0.055798 6.000000
4596 1888.341156 0.063663 1015.000000
4597 1888.333188 0.068894 2359.000000
4598 1888.363133 0.008487 4150.000000
4599 1888.364323 0.008615 3594.000000
4600 1888.365446 0.008817 2886.000000
4601 1888.368974 0.009279 3669.000000
4602 1888.370062 0.009679 3737.000000
4603 1888.370977 0.010023 1611.000000
4604 1888.371600 0.010406 3274.000000
4605 1888.372993 0.010733 1090.000000
4606 1888.374012 0.011067 697.000000
4607 1888.374639 0.011400 681.000000
4608 1888.368591 0.004002 2022.000000
4609 1888.372922 0.004023 2616.000000
4610 1888.370654 0.004077 1901.000000
4611 1888.370714 0.004127 3101.000000
4612 1888.370969 0.004171 1286.000000
4613 1888.369048 0.004212 715.000000
4614 1888.369269 0.004631 1878.000000
4615 1888.368764 0.004702 143.000000
4616 1888.366004 0.004911 756.000000
4617 1888.364386 0.005026 991.000000
4618 1888.363766 0.005116 254.000000
4619 1888.362038 0.005226 459.000000
4620 1888.358452 0.006453 4019.000000
4621 1888.353643 0.005541 3320.000000
4622 1888.354194 0.005648 519.000000
4623 1888.416645 0.008321 373.000000
4624 1888.412886 0.008706 1319.000000
4625 1888.411047 0.009273 2290.000000
4626 1888.417009 0.006524 0.000000
4627 1888.418050 0.006577 0.000000
4628 1888.423750 0.006860 421.000000
4629 1888.424452 0.007051 1640.000000
4630 1888.426079 0.007436 225.000000
4631 1888.427870 0.007583 1679.000000
4632 1888.430409 0.007984 2241.000000
4633 1888.432802 0.008281 1900.000000
4634 1888.434383 0.008613 1484.000000
4635 1888.436718 0.008822 172.000000
4636 1888.436772 0.009087 0.000000
4637 1888.425047 0.003924 1255.000000
4638 1888.426718 0.004196 3237.000000
4639 1888.429372 0.004577 1284.000000
4640 1888.432338 0.005778 188.000000
4641 1888.465383 0.006578 1440.000000
4642 1888.463424 0.006602 451.000000
4643 1888.457052 0.006705 0.000000
4644 1888.457672 0.006762 807.000000
4645 1888.458767 0.006787 552.000000
4646 1888.459199 0.006815 1285.000000
4647 1888.460067 0.006848 617.000000
4648 1888.460464 0.006898 62.000000
4649 1888.459964 0.006953 40.000000
4650 1888.459964 0.006953 40.000000
4651 1888.455828 0.007079 1976.000000
4652 1888.456047 0.007131 820.000000
4653 1888.453159 0.007162 600.000000
4654 1888.453159 0.007162 600.000000
4655 1888.448144 0.007299 60.000000
4656 1888.432499 0.007375 2116.000000
4657 1888.442273 0.007482 2626.000000
4658 1888.441670 0.007582 2890.000000
4659 1888.440203 0.007698 2483.000000
4660 1888.438406 0.007802 1549.000000
4661 1888.437242 0.007919 2955.000000
4662 1888.429258 0.008054 2399.000000
4663 1888.431665 0.008182 2996.000000
4664 1888.432048 0.008335 2363.000000
4665 1888.430381 0.008507 2468.000000
4666 1888.433357 0.008670 1032.000000
4667 1888.432440 0.008982 0.000000
4668 1888.432607 0.009082 2250.000000
4669 1888.430518 0.009229 1472.000000
4670 1888.430206 0.009305 602.000000
4671 1888.428963 0.009371 771.000000
4672 1888.424809 0.009567 2726.000000
4673 1888.424172 0.009725 2096.000000
4674 1888.398007 0.003938 2841.000000
4675 1888.393658 0.004059 3346.000000
4676 1888.393658 0.004059 3346.000000
4677 1888.388713 0.004290 3525.000000
4678 1888.385484 0.004461 2721.000000
4679 1888.384415 0.004625 0.000000
4680 1888.383995 0.004736 0.000000
4681 1888.371872 0.007484 2582.000000
4682 1888.378454 0.007528 638.000000
4683 1888.385426 0.007579 615.000000
4684 1888.399557 0.007726 1638.000000
4685 1888.423464 0.008075 1259.000000
4686 1888.443035 0.008408 1201.000000
4687 1888.458454 0.008704 283.000000
4688 1888.473122 0.009061 0.000000
4689 1888.477259 0.009171 0.000000
4690 1888.505059 0.009808 2010.000000
4691 1888.519159 0.010144 2379.000000
4692 1888.531025 0.010495 3346.000000
4693 1888.504752 0.037617 3456.000000
4694 1888.360175 0.007693 1325.000000
4695 1888.382723 0.007892 2236.000000
4696 1888.404606 0.008240 1199.000000
4697 1888.421098 0.008654 3012.000000
4698 1888.421098 0.008654 3012.000000
4699 1888.447318 0.009802 1827.000000
4700 1888.460117 0.010348 2200.000000
4701 1888.522086 0.012016 1534.000000
4702 1888.457053 0.003896 358.000000
4703 1888.428203 0.003896 677.000000
4704 1888.428195 0.003896 668.000000
4705 1888.537570 0.003896 2342.000000
4706 1888.533967 0.003896 1834.000000
4707 1888.534246 0.003896 1941.000000
